PeakID	Annotation
1-75573	promoter
1-19407	promoter
1-49166	enhancer
1-118140	enhancer
1-142123	promoter
1-133690	promoter
1-110883	promoter
1-146385	promoter
1-90473	promoter
1-4160	promoter
1-62859	enhancer
1-1751	enhancer
1-129853	promoter
1-22117	enhancer
1-25875	promoter
1-49123	enhancer
1-141922	enhancer
1-87109	enhancer
1-86	promoter
1-65747	enhancer
1-115614	enhancer
1-114684	enhancer
1-2114	enhancer
1-80336	promoter
1-8005	promoter
1-85041	promoter
1-109809	promoter
1-47671	enhancer
1-126950	promoter
1-65722	promoter
1-49663	enhancer
1-48837	promoter
1-140576	promoter
1-67706	enhancer
1-2775	promoter
1-118349	enhancer
1-72919	promoter
1-66794	promoter
1-14939	promoter
1-148696	enhancer
1-140146	enhancer
1-39361	enhancer
1-63624	promoter
1-54691	enhancer
1-19875	enhancer
1-101410	enhancer
1-99651	enhancer
1-63201	enhancer
1-63492	promoter
1-18977	promoter
1-123682	promoter
1-53166	promoter
1-98212	promoter
1-76824	enhancer
1-118407	promoter
1-60503	promoter
1-31253	enhancer
1-62520	enhancer
1-4700	enhancer
1-64658	enhancer
1-90285	promoter
1-11253	enhancer
1-108653	enhancer
1-68965	enhancer
1-18298	enhancer
1-86631	promoter
1-62043	promoter
1-148668	promoter
1-33036	promoter
1-76889	promoter
1-1764	enhancer
1-64372	promoter
1-110055	enhancer
1-3872	promoter
1-124560	promoter
1-48411	promoter
1-104517	promoter
1-27106	promoter
1-9504	promoter
1-116091	enhancer
1-127614	promoter
1-49442	enhancer
1-90447	enhancer
1-117379	promoter
1-145813	promoter
1-82021	promoter
1-137936	enhancer
1-71205	promoter
1-11985	promoter
1-112465	promoter
1-47373	enhancer
1-118853	promoter
1-23205	enhancer
1-73180	enhancer
1-24257	enhancer
1-66368	promoter
1-25229	promoter
1-53561	promoter
1-3024	promoter
1-78586	enhancer
1-115872	promoter
1-35639	promoter
1-68879	promoter
1-11343	promoter
1-125360	enhancer
1-14549	enhancer
1-32750	enhancer
1-49615	promoter
1-13602	enhancer
1-37820	promoter
1-33336	promoter
1-125368	promoter
1-100421	promoter
1-91497	promoter
1-142931	enhancer
1-51544	promoter
1-72251	promoter
1-61274	enhancer
1-127481	promoter
1-130676	enhancer
1-78065	promoter
1-60803	promoter
1-35025	enhancer
1-29295	promoter
1-111865	promoter
1-127829	enhancer
1-74176	enhancer
1-29241	enhancer
1-143542	promoter
1-95127	enhancer
1-106260	promoter
1-126438	promoter
1-108809	promoter
1-109985	promoter
1-25363	promoter
1-86051	enhancer
1-68096	enhancer
1-133771	promoter
1-42391	enhancer
1-51131	promoter
1-115532	enhancer
1-120989	promoter
1-41506	enhancer
1-118958	promoter
1-30934	enhancer
1-88543	enhancer
1-107925	promoter
1-42949	promoter
1-57506	enhancer
1-60579	enhancer
1-127735	enhancer
1-2634	promoter
1-54815	enhancer
1-8073	promoter
1-92978	enhancer
1-142730	promoter
1-30312	enhancer
1-128187	enhancer
1-89199	promoter
1-140562	enhancer
1-146394	enhancer
1-170	promoter
1-33560	enhancer
1-142149	enhancer
1-21486	enhancer
1-73409	promoter
1-78129	enhancer
1-79754	enhancer
1-34355	promoter
1-106118	promoter
1-140915	promoter
1-122433	promoter
1-121242	promoter
1-23553	promoter
1-28703	promoter
1-70685	promoter
1-119278	promoter
1-130957	enhancer
1-52989	promoter
1-84688	enhancer
1-35	promoter
1-71334	promoter
1-22252	promoter
1-93204	enhancer
1-123076	promoter
1-122354	promoter
1-95124	promoter
1-143778	enhancer
1-96450	promoter
1-94405	enhancer
1-16215	enhancer
1-57214	promoter
1-111253	enhancer
1-105432	promoter
1-36598	promoter
1-94702	enhancer
1-40992	promoter
1-123976	promoter
1-104132	enhancer
1-55645	enhancer
1-63107	promoter
1-69722	enhancer
1-116328	enhancer
1-84831	enhancer
1-132404	enhancer
1-106552	promoter
1-62722	promoter
1-149543	enhancer
1-58831	enhancer
1-72383	promoter
1-62760	promoter
1-31200	enhancer
1-74237	enhancer
1-76201	enhancer
1-142478	enhancer
1-139618	enhancer
1-5743	promoter
1-85013	enhancer
1-21467	promoter
1-141798	enhancer
1-89872	promoter
1-32722	promoter
1-48556	promoter
1-82057	enhancer
1-139669	promoter
1-60983	enhancer
1-140984	promoter
1-45693	enhancer
1-85959	enhancer
1-41190	promoter
1-24483	enhancer
1-12257	promoter
1-941	enhancer
1-118345	promoter
1-71211	promoter
1-49775	enhancer
1-58174	enhancer
1-55804	promoter
1-63745	promoter
1-81917	promoter
1-141905	enhancer
1-36533	enhancer
1-11717	promoter
1-66087	promoter
1-112464	promoter
1-40391	enhancer
1-48933	promoter
1-133427	promoter
1-24634	promoter
1-30565	promoter
1-26279	enhancer
1-57665	promoter
1-124137	enhancer
1-143143	promoter
1-73989	promoter
1-74965	enhancer
1-50723	promoter
1-122916	enhancer
1-104672	promoter
1-109093	enhancer
1-145675	enhancer
1-30986	promoter
1-62567	promoter
1-66567	promoter
1-70070	promoter
1-34002	promoter
1-119026	promoter
1-121839	promoter
1-36037	promoter
1-142580	enhancer
1-6397	promoter
1-91700	enhancer
1-134850	enhancer
1-111183	enhancer
1-55256	enhancer
1-67930	promoter
1-53227	enhancer
1-120188	promoter
1-44854	enhancer
1-70914	enhancer
1-43784	promoter
1-124507	enhancer
1-60356	enhancer
1-30161	promoter
1-98018	enhancer
1-107300	promoter
1-35298	enhancer
1-121297	promoter
1-24319	enhancer
1-132805	promoter
1-79035	enhancer
1-99817	promoter
1-144416	enhancer
1-74768	promoter
1-66683	promoter
1-114074	promoter
1-129274	promoter
1-48691	enhancer
1-119475	promoter
1-92826	enhancer
1-48140	enhancer
1-3059	promoter
1-144707	enhancer
1-47149	enhancer
1-89476	promoter
1-49583	promoter
1-123186	promoter
1-135438	enhancer
1-107161	promoter
1-46402	promoter
1-83824	promoter
1-142999	promoter
1-116080	enhancer
1-50159	enhancer
1-144394	enhancer
1-128838	promoter
1-148098	promoter
1-73003	enhancer
1-122702	enhancer
1-132817	promoter
1-57040	promoter
1-33017	enhancer
1-38998	enhancer
1-149898	promoter
1-37203	promoter
1-54503	promoter
1-76218	enhancer
1-5531	enhancer
1-7009	enhancer
1-115002	enhancer
1-55561	enhancer
1-130222	promoter
1-3641	enhancer
1-73477	enhancer
1-25058	promoter
1-67267	promoter
1-52962	promoter
1-25410	promoter
1-27452	enhancer
1-129302	promoter
1-4755	enhancer
1-136155	promoter
1-15309	promoter
1-4959	enhancer
1-112850	enhancer
1-96283	promoter
1-67481	enhancer
1-91625	promoter
1-104344	promoter
1-55973	enhancer
1-104155	enhancer
1-35251	promoter
1-149224	enhancer
1-68076	enhancer
1-26597	enhancer
1-147850	promoter
1-42567	promoter
1-125960	promoter
1-59794	promoter
1-10888	promoter
1-140743	promoter
1-41315	promoter
1-81604	enhancer
1-126428	promoter
1-117521	promoter
1-45377	enhancer
1-26626	enhancer
1-104116	enhancer
1-47489	promoter
1-58060	promoter
1-64157	promoter
1-1453	enhancer
1-103502	enhancer
1-83860	enhancer
1-101687	promoter
1-67757	promoter
1-148381	promoter
1-98953	promoter
1-146156	promoter
1-16040	enhancer
1-25641	promoter
1-98975	promoter
1-36213	promoter
1-106682	promoter
1-116768	enhancer
1-47644	promoter
1-126452	promoter
1-4457	promoter
1-89141	promoter
1-72954	promoter
1-29320	promoter
1-87831	enhancer
1-42819	enhancer
1-27072	enhancer
1-112688	promoter
1-136349	enhancer
1-62743	enhancer
1-67305	promoter
1-86588	enhancer
1-71503	promoter
1-32935	promoter
1-140306	promoter
1-75169	promoter
1-93541	promoter
1-141788	enhancer
1-81216	enhancer
1-57096	promoter
1-114419	promoter
1-82200	enhancer
1-109990	promoter
1-21872	promoter
1-148233	promoter
1-75030	promoter
1-49334	promoter
1-35273	enhancer
1-75111	promoter
1-85681	promoter
1-133705	promoter
1-37940	enhancer
1-15687	enhancer
1-146402	enhancer
1-83865	enhancer
1-136990	enhancer
1-11900	promoter
1-67118	enhancer
1-102439	promoter
1-134416	enhancer
1-44895	promoter
1-105801	enhancer
1-120751	promoter
1-2445	enhancer
1-125766	promoter
1-33834	promoter
1-98731	promoter
1-139727	enhancer
1-43616	promoter
1-42116	promoter
1-79870	enhancer
1-16280	enhancer
1-90963	promoter
1-20191	enhancer
1-34695	enhancer
1-117254	promoter
1-2731	promoter
1-64262	enhancer
1-33637	promoter
1-36496	promoter
1-33830	promoter
1-54109	promoter
1-24733	promoter
1-43400	promoter
1-51268	promoter
1-30712	enhancer
1-25285	promoter
1-132891	promoter
1-29752	promoter
1-72324	enhancer
1-70758	promoter
1-8806	promoter
1-95792	promoter
1-350	enhancer
1-72176	enhancer
1-80843	promoter
1-64320	promoter
1-142311	enhancer
1-19224	enhancer
1-72228	enhancer
1-973	enhancer
1-93288	promoter
1-28381	promoter
1-72348	enhancer
1-75610	enhancer
1-78572	promoter
1-82015	promoter
1-26885	enhancer
1-147238	promoter
1-107800	promoter
1-65768	enhancer
1-73898	enhancer
1-76586	enhancer
1-23159	enhancer
1-147188	promoter
1-33623	promoter
1-23714	enhancer
1-137348	enhancer
1-31574	enhancer
1-141772	promoter
1-77188	promoter
1-110519	promoter
1-111424	enhancer
1-142743	enhancer
1-33587	enhancer
1-3090	promoter
1-117648	enhancer
1-16066	promoter
1-89869	enhancer
1-142103	enhancer
1-52785	promoter
1-133992	promoter
1-46161	promoter
1-139573	promoter
1-48895	enhancer
1-22199	promoter
1-51868	enhancer
1-130605	promoter
1-9229	promoter
1-121982	promoter
1-49582	promoter
1-48897	enhancer
1-124773	promoter
1-130329	enhancer
1-148023	promoter
1-111654	promoter
1-86047	promoter
1-97682	enhancer
1-61210	enhancer
1-33831	promoter
1-191	promoter
1-81778	enhancer
1-109263	enhancer
1-97397	enhancer
1-19691	enhancer
1-21303	enhancer
1-5526	promoter
1-57218	promoter
1-12993	promoter
1-123638	enhancer
1-60947	promoter
1-17180	enhancer
1-111317	enhancer
1-103494	enhancer
1-53865	enhancer
1-9594	promoter
1-56402	promoter
1-89120	promoter
1-6299	promoter
1-31350	promoter
1-30437	promoter
1-94761	promoter
1-124707	promoter
1-80812	enhancer
1-59579	enhancer
1-138904	enhancer
1-80489	enhancer
1-58686	promoter
1-53683	promoter
1-40809	enhancer
1-48368	promoter
1-123914	enhancer
1-123959	enhancer
1-108530	promoter
1-67899	enhancer
1-99200	promoter
1-44926	promoter
1-126785	enhancer
1-117096	promoter
1-86078	enhancer
1-120518	promoter
1-94762	promoter
1-72818	promoter
1-43037	enhancer
1-99979	enhancer
1-55557	enhancer
1-9760	promoter
1-101043	enhancer
1-73352	promoter
1-120637	enhancer
1-63540	enhancer
1-43929	promoter
1-103085	enhancer
1-73212	promoter
1-88462	promoter
1-97414	promoter
1-13387	enhancer
1-65887	enhancer
1-4272	enhancer
1-130104	enhancer
1-96632	enhancer
1-8178	enhancer
1-144544	enhancer
1-68649	enhancer
1-39772	promoter
1-108978	promoter
1-91466	promoter
1-21756	promoter
1-16111	promoter
1-64702	enhancer
1-72454	promoter
1-25421	enhancer
1-6174	promoter
1-60353	enhancer
1-1239	enhancer
1-99359	enhancer
1-13168	enhancer
1-56818	promoter
1-106352	enhancer
1-57460	enhancer
1-38186	enhancer
1-150270	promoter
1-24776	promoter
1-48715	enhancer
1-140732	promoter
1-80142	enhancer
1-18482	enhancer
1-30731	promoter
1-144690	enhancer
1-18844	enhancer
1-8518	enhancer
1-70679	promoter
1-119358	promoter
1-77490	enhancer
1-76659	promoter
1-43228	enhancer
1-49604	promoter
1-25735	enhancer
1-147831	promoter
1-83478	promoter
1-38740	promoter
1-85066	promoter
1-38689	enhancer
1-99412	promoter
1-89255	enhancer
1-135164	promoter
1-119975	enhancer
1-92648	enhancer
1-89626	promoter
1-137800	enhancer
1-128010	enhancer
1-140837	enhancer
1-84610	promoter
1-86492	promoter
1-102936	promoter
1-146144	promoter
1-68260	promoter
1-69218	enhancer
1-119319	promoter
1-68634	promoter
1-25798	promoter
1-132043	promoter
1-104042	enhancer
1-61259	promoter
1-143153	promoter
1-81832	promoter
1-86277	promoter
1-46870	promoter
1-127747	promoter
1-64488	enhancer
1-76148	promoter
1-138310	enhancer
1-19851	promoter
1-92908	promoter
1-118882	enhancer
1-22872	enhancer
1-145729	promoter
1-116769	enhancer
1-76408	promoter
1-129397	promoter
1-58996	enhancer
1-92037	enhancer
1-119740	promoter
1-97659	enhancer
1-107363	promoter
1-135357	enhancer
1-15896	promoter
1-120332	promoter
1-63258	enhancer
1-1200	promoter
1-90844	promoter
1-57412	promoter
1-45483	enhancer
1-12186	enhancer
1-98753	promoter
1-108063	enhancer
1-8766	enhancer
1-123969	enhancer
1-89597	enhancer
1-23641	promoter
1-106392	promoter
1-102169	enhancer
1-79037	enhancer
1-101987	promoter
1-61305	enhancer
1-120138	promoter
1-82964	promoter
1-80955	enhancer
1-82112	enhancer
1-51985	promoter
1-106792	enhancer
1-112566	enhancer
1-13783	promoter
1-107142	enhancer
1-10869	promoter
1-118967	promoter
1-18557	promoter
1-2873	enhancer
1-25646	promoter
1-145083	promoter
1-30279	promoter
1-137354	promoter
1-143156	promoter
1-60865	enhancer
1-41143	promoter
1-75013	promoter
1-106057	promoter
1-14539	promoter
1-75117	promoter
1-43943	promoter
1-67845	enhancer
1-107373	enhancer
1-62628	promoter
1-93308	enhancer
1-137703	promoter
1-91112	promoter
1-127425	promoter
1-85114	enhancer
1-141044	promoter
1-121081	enhancer
1-46421	enhancer
1-46426	enhancer
1-86179	enhancer
1-9688	promoter
1-140975	promoter
1-56774	promoter
1-61811	enhancer
1-19920	enhancer
1-128855	enhancer
1-4949	promoter
1-130501	promoter
1-443	promoter
1-20223	promoter
1-90954	enhancer
1-80574	promoter
1-77007	enhancer
1-25505	promoter
1-145297	enhancer
1-117832	enhancer
1-39991	enhancer
1-47874	enhancer
1-135837	promoter
1-98797	promoter
1-121399	promoter
1-72855	promoter
1-134333	enhancer
1-76431	enhancer
1-80778	promoter
1-114896	enhancer
1-133580	promoter
1-54358	promoter
1-128699	promoter
1-68723	promoter
1-72343	enhancer
1-87104	promoter
1-146769	enhancer
1-119992	enhancer
1-75301	promoter
1-18581	enhancer
1-103522	enhancer
1-4680	promoter
1-88932	promoter
1-46535	promoter
1-115148	promoter
1-91300	promoter
1-80013	promoter
1-136305	promoter
1-13721	promoter
1-137628	enhancer
1-124120	promoter
1-149082	promoter
1-128356	enhancer
1-52034	enhancer
1-118899	enhancer
1-112098	promoter
1-65320	enhancer
1-119285	promoter
1-138457	enhancer
1-50214	enhancer
1-148598	promoter
1-50776	promoter
1-28260	promoter
1-97840	promoter
1-117813	promoter
1-94198	promoter
1-52637	promoter
1-35518	promoter
1-35603	promoter
1-42253	enhancer
1-120206	enhancer
1-128283	promoter
1-59158	promoter
1-88279	promoter
1-12790	enhancer
1-139209	enhancer
1-64713	promoter
1-245	enhancer
1-78317	enhancer
1-96958	promoter
1-38183	enhancer
1-104573	enhancer
1-5946	promoter
1-110944	promoter
1-9255	enhancer
1-33494	promoter
1-4065	promoter
1-57663	enhancer
1-26288	promoter
1-7205	promoter
1-81712	promoter
1-49708	enhancer
1-108676	promoter
1-5204	promoter
1-93045	promoter
1-35780	promoter
1-30590	enhancer
1-65267	promoter
1-119542	promoter
1-21880	promoter
1-64979	promoter
1-28776	promoter
1-89009	promoter
1-72252	promoter
1-104159	promoter
1-77702	promoter
1-44043	promoter
1-22733	promoter
1-8996	promoter
1-133923	promoter
1-90172	enhancer
1-14397	enhancer
1-48188	promoter
1-41631	enhancer
1-60016	enhancer
1-143144	promoter
1-3995	enhancer
1-97445	promoter
1-140745	promoter
1-121864	promoter
1-108207	enhancer
1-102104	promoter
1-957	enhancer
1-9813	promoter
1-46221	promoter
1-76096	promoter
1-137855	promoter
1-96981	promoter
1-46971	enhancer
1-17403	promoter
1-130904	promoter
1-146245	promoter
1-7058	enhancer
1-55063	enhancer
1-92508	promoter
1-41863	promoter
1-130274	enhancer
1-84376	enhancer
1-40591	enhancer
1-67604	enhancer
1-12226	promoter
1-140836	enhancer
1-142064	promoter
1-28945	enhancer
1-56859	promoter
1-138425	promoter
1-115401	enhancer
1-19381	promoter
1-117332	promoter
1-53403	promoter
1-29738	promoter
1-148590	enhancer
1-25232	promoter
1-125916	enhancer
1-113705	promoter
1-128054	enhancer
1-75298	promoter
1-86927	promoter
1-30009	promoter
1-115723	enhancer
1-90191	enhancer
1-49680	promoter
1-25547	promoter
1-81812	enhancer
1-18891	enhancer
1-56202	promoter
1-107383	promoter
1-10578	enhancer
1-60152	enhancer
1-113877	promoter
1-4501	enhancer
1-81381	promoter
1-23847	promoter
1-48931	promoter
1-144295	promoter
1-147399	enhancer
1-33133	promoter
1-71487	promoter
1-145106	promoter
1-84532	enhancer
1-16083	enhancer
1-17148	promoter
1-16213	enhancer
1-47987	promoter
1-54790	enhancer
1-106570	promoter
1-140427	enhancer
1-115993	promoter
1-16550	enhancer
1-5766	enhancer
1-4533	enhancer
1-103887	promoter
1-119688	promoter
1-135799	enhancer
1-131158	promoter
1-56081	promoter
1-33195	promoter
1-75086	enhancer
1-146752	enhancer
1-69347	promoter
1-145981	promoter
1-16460	enhancer
1-116427	promoter
1-20719	promoter
1-29690	enhancer
1-72725	promoter
1-66108	enhancer
1-13365	enhancer
1-124559	promoter
1-104528	enhancer
1-61776	promoter
1-126538	promoter
1-127011	promoter
1-41704	promoter
1-39485	enhancer
1-19280	promoter
1-6971	promoter
1-98008	enhancer
1-40264	promoter
1-41811	promoter
1-74249	promoter
1-100067	enhancer
1-63613	enhancer
1-55119	enhancer
1-108065	enhancer
1-16370	promoter
1-21586	promoter
1-110457	enhancer
1-92293	enhancer
1-99140	enhancer
1-39200	enhancer
1-54948	promoter
1-100446	promoter
1-119135	promoter
1-82605	enhancer
1-96170	enhancer
1-147453	promoter
1-12003	enhancer
1-35686	promoter
1-130872	enhancer
1-36258	enhancer
1-77311	enhancer
1-25926	promoter
1-92568	enhancer
1-14341	promoter
1-25734	enhancer
1-23615	enhancer
1-119914	promoter
1-138499	promoter
1-139653	promoter
1-117490	promoter
1-88698	enhancer
1-6863	enhancer
1-102333	enhancer
1-82707	promoter
1-54065	promoter
1-36307	enhancer
1-41779	enhancer
1-140706	promoter
1-44673	enhancer
1-70142	enhancer
1-147101	promoter
1-38593	promoter
1-51270	enhancer
1-82643	promoter
1-42287	promoter
1-97234	promoter
1-51415	enhancer
1-97249	promoter
1-106347	promoter
1-52883	promoter
1-19082	enhancer
1-34593	enhancer
1-80259	promoter
1-91261	promoter
1-51501	promoter
1-128460	promoter
1-119077	promoter
1-144687	enhancer
1-23473	enhancer
1-74170	enhancer
1-142906	promoter
1-11805	promoter
1-8689	promoter
1-85578	enhancer
1-93798	promoter
1-140838	enhancer
1-46718	enhancer
1-30461	promoter
1-83533	promoter
1-112919	promoter
1-58761	promoter
1-60115	enhancer
1-90644	enhancer
1-64977	promoter
1-120490	promoter
1-75986	promoter
1-100771	enhancer
1-35281	enhancer
1-15304	promoter
1-107968	promoter
1-78231	promoter
1-140723	promoter
1-124439	enhancer
1-76762	promoter
1-142025	promoter
1-64701	enhancer
1-35130	promoter
1-105618	promoter
1-150388	promoter
1-58397	promoter
1-83687	promoter
1-130038	promoter
1-61000	enhancer
1-25297	enhancer
1-130273	enhancer
1-6665	promoter
1-60304	promoter
1-108322	enhancer
1-40835	promoter
1-19618	promoter
1-10437	enhancer
1-31923	enhancer
1-116860	promoter
1-32812	promoter
1-14522	enhancer
1-20878	promoter
1-118210	promoter
1-94222	promoter
1-119872	enhancer
1-114083	promoter
1-92523	promoter
1-83631	promoter
1-45152	promoter
1-102595	enhancer
1-133954	enhancer
1-131340	promoter
1-21567	promoter
1-61015	enhancer
1-107122	enhancer
1-26656	promoter
1-27471	enhancer
1-53684	promoter
1-106565	enhancer
1-9386	promoter
1-67568	promoter
1-141279	promoter
1-75077	promoter
1-134495	promoter
1-48023	promoter
1-142567	promoter
1-21735	promoter
1-10005	enhancer
1-128180	promoter
1-49951	promoter
1-129075	promoter
1-57038	promoter
1-126684	promoter
1-49290	enhancer
1-125509	enhancer
1-24942	enhancer
1-49790	promoter
1-17848	promoter
1-112405	promoter
1-74627	enhancer
1-41729	promoter
1-40113	promoter
1-113085	promoter
1-12423	promoter
1-14375	enhancer
1-149764	promoter
1-149103	enhancer
1-15596	promoter
1-143632	promoter
1-20773	promoter
1-111257	promoter
1-96940	promoter
1-97559	enhancer
1-8101	enhancer
1-13285	promoter
1-31766	promoter
1-53219	promoter
1-80826	enhancer
1-61081	enhancer
1-15431	promoter
1-106955	enhancer
1-16343	enhancer
1-83498	promoter
1-140642	promoter
1-85433	promoter
1-148682	enhancer
1-85486	promoter
1-93198	promoter
1-7044	promoter
1-143825	promoter
1-45957	promoter
1-25662	promoter
1-121668	promoter
1-7045	promoter
1-113355	promoter
1-94749	promoter
1-36396	enhancer
1-106997	promoter
1-111071	enhancer
1-44794	enhancer
1-75902	enhancer
1-102810	promoter
1-82687	promoter
1-115644	enhancer
1-13688	enhancer
1-98914	promoter
1-126052	promoter
1-56199	promoter
1-54263	promoter
