"ID","name","Binom_Genome_Fraction","Binom_Expected","Binom_Observed_Region_Hits","Binom_Fold_Enrichment","Binom_Region_Set_Coverage","Binom_Raw_PValue","Binom_Adjp_BH","Hyper_Total_Genes","Hyper_Expected","Hyper_Observed_Gene_Hits","Hyper_Fold_Enrichment","Hyper_Gene_Set_Coverage","Hyper_Term_Gene_Coverage","Hyper_Raw_PValue","Hyper_Adjp_BH"
"GO:0003876","AMP deaminase activity",9.476608e-05,2.82147,15,5.316377,0.0005038122,3.143503e-07,7.71620329418605e-06,3,1.884806,2,1.061117,0.0001695346,0.6666667,0.6881917,1
"GO:0008022","protein C-terminus binding",0.01829863,544.8052,664,1.218784,0.02230209,3.328193e-07,8.08121373103448e-06,179,112.4601,151,1.342699,0.01279986,0.8435754,1.578494e-10,1.09252486360656e-08
"GO:0016150","translation release factor activity, codon nonspecific",5.858373e-05,1.744213,12,6.879892,0.0004030497,3.330486e-07,8.08121373103448e-06,2,1.256537,2,1.591676,0.0001695346,1,0.394709,0.990126923926838
"GO:0005020","stem cell factor receptor activity",0.00030449,9.065582,28,3.088605,0.0009404494,3.493595e-07,8.42854748e-06,1,0.6282686,1,1.591676,8.476731e-05,1,0.6282686,0.990126923926838
"GO:0016818","hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides",0.06870895,2045.672,2266,1.107705,0.07610923,3.529675e-07,8.46720900568182e-06,857,538.4262,619,1.149647,0.05247097,0.722287,1.725745e-09,1.05595585362319e-07
"GO:0042392","sphingosine-1-phosphate phosphatase activity",0.0007987267,23.78049,52,2.186666,0.001746549,3.775942e-07,9.00679498531074e-06,5,3.141343,4,1.273341,0.0003390693,0.8,0.3874516,0.990126923926838
"GO:0016817","hydrolase activity, acting on acid anhydrides",0.06873896,2046.565,2266,1.107221,0.07610923,3.927668e-07,9.31607544719101e-06,860,540.311,619,1.145636,0.05247097,0.7197674,4.306569e-09,2.45707220513514e-07
"GO:0008330","protein tyrosine/threonine phosphatase activity",0.0003627102,10.79897,31,2.870644,0.001041212,4.005134e-07,9.44674622793296e-06,3,1.884806,3,1.591676,0.0002543019,1,0.2479677,0.990126923926838
"GO:0003697","single-stranded DNA binding",0.008665523,257.9986,341,1.321713,0.01145333,4.175887e-07,9.79477495222222e-06,101,63.45513,84,1.32377,0.007120454,0.8316832,6.194147e-06,0.000244408304990654
"GO:0001165","RNA polymerase I upstream control element sequence-specific DNA binding",2.18101e-05,0.6493521,8,12.31997,0.0002686998,4.407929e-07,1.02819205734807e-05,1,0.6282686,1,1.591676,8.476731e-05,1,0.6282686,0.990126923926838
"GO:0004634","phosphopyruvate hydratase activity",0.0001400083,4.168467,18,4.318134,0.0006045746,4.441421e-07,1.03031205835165e-05,4,2.513075,3,1.193757,0.0002543019,0.75,0.5245439,0.990126923926838
"GO:0016462","pyrophosphatase activity",0.06859091,2042.157,2260,1.106673,0.0759077,4.593328e-07,1.05972845989071e-05,855,537.1697,617,1.148613,0.05230143,0.7216374,2.325773e-09,1.40277337228571e-07
"GO:1901265","nucleoside phosphate binding",0.1781988,5305.514,5631,1.061349,0.1891311,5.170003e-07,1.18629090576087e-05,2110,1325.647,1542,1.163206,0.1307112,0.7308057,2.946785e-26,8.41948337375e-24
"GO:0017111","nucleoside-triphosphatase activity",0.06505251,1936.808,2148,1.109041,0.0721459,5.449842e-07,1.24374232021622e-05,815,512.0389,586,1.144444,0.04967365,0.7190184,1.451309e-08,7.7562362e-07
"GO:0004596","peptide alpha-N-acetyltransferase activity",0.0006124165,18.23348,43,2.3583,0.001444262,5.508923e-07,1.25046628526882e-05,11,6.910955,9,1.30228,0.0007629058,0.8181818,0.1610374,0.859544757016435
"GO:0009982","pseudouridine synthase activity",0.0004078425,12.14269,33,2.717683,0.001108387,5.694294e-07,1.28563151165775e-05,13,8.167492,10,1.224366,0.0008476731,0.7692308,0.2262219,0.990126923926838
"GO:0035591","signaling adaptor activity",0.009080005,270.339,354,1.309467,0.01188997,5.845369e-07,1.31272063393617e-05,79,49.63322,65,1.309607,0.005509875,0.8227848,0.0001344527,0.0036546065025641
"GO:0044388","small protein activating enzyme binding",0.0001902562,5.664498,21,3.707301,0.0007053371,5.936216e-07,1.32336701210526e-05,5,3.141343,5,1.591676,0.0004238366,1,0.09785657,0.661518361856
"GO:0019784","NEDD8-specific protease activity",0.0001741047,5.183618,20,3.858309,0.0006717496,5.955465e-07,1.32336701210526e-05,7,4.39788,6,1.364294,0.0005086039,0.8571429,0.1986175,0.981923987119438
"GO:0050659","N-acetylgalactosamine 4-sulfate 6-O-sulfotransferase activity",0.000389334,11.59164,32,2.76061,0.001074799,6.022473e-07,1.33125031445026e-05,2,1.256537,2,1.591676,0.0001695346,1,0.394709,0.990126923926838
"GO:0030374","ligand-dependent nuclear receptor transcription coactivator activity",0.004358578,129.7679,189,1.456446,0.006348033,6.12592e-07,1.34706428333333e-05,51,32.0417,45,1.40442,0.003814529,0.8823529,4.871883e-05,0.00149051377
"GO:0036326","VEGF-A-activated receptor activity",0.0001751718,5.215391,20,3.834804,0.0006717496,6.531947e-07,1.41425026841026e-05,1,0.6282686,1,1.591676,8.476731e-05,1,0.6282686,0.990126923926838
