"ID","name","Binom_Genome_Fraction","Binom_Expected","Binom_Observed_Region_Hits","Binom_Fold_Enrichment","Binom_Region_Set_Coverage","Binom_Raw_PValue","Binom_Adjp_BH","Hyper_Total_Genes","Hyper_Expected","Hyper_Observed_Gene_Hits","Hyper_Fold_Enrichment","Hyper_Gene_Set_Coverage","Hyper_Term_Gene_Coverage","Hyper_Raw_PValue","Hyper_Adjp_BH"
"GO:0051020","GTPase binding",0.0301094,644.6422,743,1.152577,0.03470341,6.42292e-05,0.00139333754693878,330,184.9736,244,1.319107,0.0231829,0.7393939,9.001341e-12,6.55235546586207e-10
"GO:0015379","potassium:chloride symporter activity",0.0002574474,5.511949,17,3.084208,0.0007940215,6.46836e-05,0.00139333754693878,6,3.363157,5,1.486698,0.0004750594,0.8333333,0.1768766,0.836251965509519
"GO:0022820","potassium ion symporter activity",0.0002574474,5.511949,17,3.084208,0.0007940215,6.46836e-05,0.00139333754693878,6,3.363157,5,1.486698,0.0004750594,0.8333333,0.1768766,0.836251965509519
"GO:0016818","hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides",0.06870895,1471.059,1615,1.097849,0.07543204,6.587094e-05,0.0014117112115736,857,480.3709,573,1.192828,0.05444181,0.6686114,2.507982e-11,1.764783334e-09
"GO:0004844","uracil DNA N-glycosylase activity",0.000139208,2.980444,12,4.026246,0.0005604858,6.705973e-05,0.00142993020232323,5,2.802631,4,1.42723,0.0003800475,0.8,0.2722147,1
"GO:0016817","hydrolase activity, acting on acid anhydrides",0.06873896,1471.701,1615,1.09737,0.07543204,7.07392e-05,0.00150080855477387,860,482.0525,573,1.188667,0.05444181,0.6662791,6.075957e-11,4.0082328834375e-09
"GO:0008420","CTD phosphatase activity",0.0003119521,6.678894,19,2.844782,0.0008874358,7.14544e-05,0.001508402384,6,3.363157,6,1.784038,0.0005700713,1,0.03099583,0.316097570676328
"GO:0047179","platelet-activating factor acetyltransferase activity",3.146161e-05,0.673593,6,8.907456,0.0002802429,7.305186e-05,0.00153445250208955,2,1.121052,2,1.784038,0.0001900238,1,0.3141765,1
"GO:0022884","macromolecule transmembrane transporter activity",0.001601172,34.28108,59,1.721066,0.002755722,7.739091e-05,0.00161754664366337,21,11.77105,13,1.104404,0.001235154,0.6190476,0.3777927,1
"GO:0019783","ubiquitin-like protein-specific protease activity",0.009430712,201.9115,258,1.277787,0.01205044,7.812023e-05,0.00162131940147059,134,75.11051,85,1.131666,0.00807601,0.6343284,0.04968691,0.439541558423237
"GO:0008137","NADH dehydrogenase (ubiquinone) activity",0.001851218,39.63458,66,1.665212,0.003082672,7.833945e-05,0.00162131940147059,45,25.22368,27,1.070423,0.002565321,0.6,0.3527319,1
"GO:0103053","1-ethyladenine demethylase activity",4.633629e-05,0.99206,7,7.056025,0.00032695,7.920704e-05,0.00163127864819512,2,1.121052,2,1.784038,0.0001900238,1,0.3141765,1
"GO:0008140","cAMP response element binding protein binding",0.0004546469,9.733989,24,2.465587,0.001120972,8.03563e-05,0.00164691407087379,8,4.484209,6,1.338029,0.0005700713,0.75,0.2385404,1
