id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper	sample	genome	ontology	ontology_input
GO:0030118	clathrin coat	0.0054864488838202	169	1.04142155589686	0.30867957779422	0.48610957132948	82783	47	52	1.26707966503138	0.000835904582881222	0.00314446865033689	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0098833	presynaptic endocytic zone	0.00101199294125752	33	1.10247221248162	0.310966961942405	0.489069927039169	45011	15	17	1.23694885947995	0.0954312427692064	0.169154344642611	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0097452	GAIT complex	0.000185818325864951	7	1.27362241104506	0.313349426612661	0.492171874260724	8599	4	5	1.12150029926182	0.555806839761968	0.670994172750867	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0001750	photoreceptor outer segment	0.00798928754733846	244	1.03255446574528	0.316282874988842	0.496129999982497	61764	76	96	1.10981800447784	0.0529196871496547	0.109867862594439	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0005686	U2 snRNP	0.001112635374924	36	1.09390808568776	0.317461410615051	0.497328580597992	27452	20	21	1.33511940388312	0.00781308995834382	0.0227014720339288	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:1990111	spermatoproteasome complex	0.000126203322129029	5	1.33946204659514	0.319126139436366	0.499284703159895	19346	3	5	0.841125224446366	0.854127456636909	0.930655473589849	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0005604	basement membrane	0.0142732812499753	432	1.02327206623525	0.32154810211035	0.502418909547422	100869	96	119	1.13092467152453	0.0131375551902989	0.0348014707027786	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0090543	Flemming body	0.0029875089611692	93	1.05245837237123	0.324638847820907	0.505982311397962	86414	29	33	1.23195108631033	0.0218370377371192	0.0534784597643737	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0005791	rough endoplasmic reticulum	0.00477522329072319	147	1.04077019350049	0.324671983147026	0.505982311397962	38863	52	63	1.15710348336537	0.0293591469050952	0.0682770858258027	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0070552	BRISC complex	0.000345374352514542	12	1.17468752788599	0.327961358136867	0.510445693598237	76558	6	7	1.20160746349481	0.358318686031839	0.468901224905351	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0001527	microfibril	0.00112460657169275	36	1.08226366774612	0.340030145066661	0.528544266942997	113772	9	13	0.970529105130422	0.693831140194119	0.801344916489839	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0005778	peroxisomal membrane	0.00409983536786713	126	1.03904731128185	0.345262317797651	0.535290415190157	46254	53	58	1.28102404872579	0.000187135787897216	0.000769051183139245	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0031903	microbody membrane	0.00409983536786713	126	1.03904731128185	0.345262317797651	0.535290415190157	46254	53	58	1.28102404872579	0.000187135787897216	0.000769051183139245	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
