id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper	sample	genome	ontology	ontology_input
GO:0004252	serine-type endopeptidase activity	0.00863706058513866	216	0.845510451886256	0.994920632239629	1	102543	90	198	0.637216079126035	0.999999999999994	1	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0004977	melanocortin receptor activity	0.000998760564896066	17	0.575464755715897	0.995159353879556	1	196132	4	6	0.934583582718184	0.768615957394132	0.920909996598896	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0001758	retinal dehydrogenase (NAD+) activity	0.000955202843832995	16	0.566311748294953	0.995232662844064	1	56196	7	18	0.545173756585607	0.999089114861962	1	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0048531	beta-1,3-galactosyltransferase activity	0.00130459642726873	24	0.621965438307857	0.995239481727126	1	106645	8	10	1.12150029926182	0.419075076267967	0.630293805444601	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0070568	guanylyltransferase activity	0.000958644931172986	16	0.564278363007129	0.995470238513543	1	26602	7	7	1.40187537407728	0.0939420946372806	0.226825057543411	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0008483	transaminase activity	0.00309211850153292	68	0.743505146017726	0.99552691635515	1	65600	20	26	1.07836567236714	0.349729832246621	0.553448037900863	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0002054	nucleobase binding	0.000823775012531712	13	0.53353870862018	0.995571127014002	1	53635	6	6	1.40187537407728	0.131710179122217	0.273693805985489	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0043121	neurotrophin binding	0.00198215883677204	40	0.682264436169384	0.995804068531945	1	87769	11	13	1.18620223960385	0.232960809146284	0.400304323716364	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0031956	medium-chain fatty acid-CoA ligase activity	0.000487715787634733	6	0.415925580672794	0.995861280507803	1	47398	2	8	0.350468843519319	0.999048554638524	1	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0008238	exopeptidase activity	0.00839725742714866	208	0.837446483341134	0.99620675477552	1	66710	74	96	1.0806122675179	0.126888602167075	0.273693805985489	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0004758	serine C-palmitoyltransferase activity	0.000925578532172418	15	0.547909942604086	0.996227221066451	1	122668	4	6	0.934583582718184	0.768615957394132	0.920909996598896	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0016454	C-palmitoyltransferase activity	0.000925578532172418	15	0.547909942604086	0.996227221066451	1	122668	4	6	0.934583582718184	0.768615957394132	0.920909996598896	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0008417	fucosyltransferase activity	0.00132292829020729	24	0.613346841780757	0.996246863921377	1	87287	10	11	1.27443215825207	0.131833654812883	0.273693805985489	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0035240	dopamine binding	0.000597123022873087	8	0.452957407222889	0.996418823096713	1	43724	4	7	0.801071642329872	0.890622209611642	1	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
